model,n_iter,train_error,test_error
Batch Gradient Descent,1301,55.79930110162103,77.45135069115446
Batch Gradient Descent,1302,55.79263260264143,77.44736511889637
Batch Gradient Descent,1303,55.78599739156666,77.44340493389275
Batch Gradient Descent,1304,55.779395288657675,77.43946997748213
Batch Gradient Descent,1305,55.772826115146,77.43556009191833
Batch Gradient Descent,1306,55.766289693228835,77.43167512036511
Batch Gradient Descent,1307,55.759785846063465,77.42781490689131
Batch Gradient Descent,1308,55.753314397762345,77.42397929646576
Batch Gradient Descent,1309,55.746875173387835,77.42016813495218
Batch Gradient Descent,1310,55.74046799894707,77.41638126910426
Batch Gradient Descent,1311,55.73409270138681,77.41261854656072
Batch Gradient Descent,1312,55.72774910858854,77.40887981584032
Batch Gradient Descent,1313,55.72143704936319,77.40516492633697
Batch Gradient Descent,1314,55.7151563534463,77.40147372831488
Batch Gradient Descent,1315,55.70890685149291,77.39780607290363
Batch Gradient Descent,1316,55.702688375072704,77.39416181209347
Batch Gradient Descent,1317,55.696500756664946,77.39054079873037
Batch Gradient Descent,1318,55.690343829653614,77.38694288651138
Batch Gradient Descent,1319,55.68421742832264,77.38336792997978
Batch Gradient Descent,1320,55.67812138785078,77.37981578452045
Batch Gradient Descent,1321,55.672055544307085,77.37628630635501
Batch Gradient Descent,1322,55.66601973464585,77.37277935253745
Batch Gradient Descent,1323,55.660013796701975,77.36929478094913
Batch Gradient Descent,1324,55.65403756918616,77.3658324502944
Batch Gradient Descent,1325,55.64809089168012,77.36239222009594
Batch Gradient Descent,1326,55.64217360463198,77.35897395069019
Batch Gradient Descent,1327,55.636285549351676,77.35557750322279
Batch Gradient Descent,1328,55.63042656800596,77.35220273964404
Batch Gradient Descent,1329,55.62459650361415,77.34884952270451
Batch Gradient Descent,1330,55.618795200043294,77.3455177159505
Batch Gradient Descent,1331,55.613022502003716,77.34220718371955
Batch Gradient Descent,1332,55.60727825504437,77.3389177911361
Batch Gradient Descent,1333,55.60156230554837,77.33564940410703
Batch Gradient Descent,1334,55.59587450072853,77.3324018893174
Batch Gradient Descent,1335,55.590214688622666,77.3291751142259
Batch Gradient Descent,1336,55.584582718089415,77.32596894706079
Batch Gradient Descent,1337,55.5789784388037,77.32278325681538
Batch Gradient Descent,1338,55.573401701252216,77.31961791324376
Batch Gradient Descent,1339,55.5678523567292,77.31647278685679
Batch Gradient Descent,1340,55.56233025733194,77.3133477489176
Batch Gradient Descent,1341,55.55683525595661,77.31024267143745
Batch Gradient Descent,1342,55.55136720629372,77.30715742717165
Batch Gradient Descent,1343,55.54592596282399,77.30409188961534
Batch Gradient Descent,1344,55.54051138081411,77.30104593299924
Batch Gradient Descent,1345,55.5351233163124,77.29801943228578
Batch Gradient Descent,1346,55.529761626144584,77.29501226316478
Batch Gradient Descent,1347,55.524426167909624,77.29202430204944
Batch Gradient Descent,1348,55.51911679997557,77.2890554260724
Batch Gradient Descent,1349,55.513833381475415,77.28610551308152
Batch Gradient Descent,1350,55.508575772302855,77.28317444163616
Batch Gradient Descent,1351,55.5033438331083,77.28026209100288
Batch Gradient Descent,1352,55.498137425294814,77.2773683411517
Batch Gradient Descent,1353,55.492956411013814,77.27449307275205
Batch Gradient Descent,1354,55.48780065316138,77.27163616716899
Batch Gradient Descent,1355,55.48267001537385,77.26879750645907
Batch Gradient Descent,1356,55.477564362024204,77.26597697336678
Batch Gradient Descent,1357,55.47248355821784,77.26317445132041
Batch Gradient Descent,1358,55.46742746978862,77.26038982442839
Batch Gradient Descent,1359,55.462395963295066,77.2576229774754
Batch Gradient Descent,1360,55.45738890601635,77.25487379591863
Batch Gradient Descent,1361,55.452406165948396,77.25214216588401
Batch Gradient Descent,1362,55.447447611800136,77.24942797416246
Batch Gradient Descent,1363,55.442513112989474,77.24673110820608
Batch Gradient Descent,1364,55.4376025396396,77.24405145612457
Batch Gradient Descent,1365,55.43271576257505,77.24138890668144
Batch Gradient Descent,1366,55.42785265331814,77.2387433492905
Batch Gradient Descent,1367,55.423013084084886,77.23611467401201
Batch Gradient Descent,1368,55.418196927781544,77.23350277154921
Batch Gradient Descent,1369,55.41340405800075,77.2309075332446
Batch Gradient Descent,1370,55.408634349017774,77.22832885107648
Batch Gradient Descent,1371,55.403887675786926,77.22576661765531
Batch Gradient Descent,1372,55.39916391393788,77.22322072622012
Batch Gradient Descent,1373,55.3944629397719,77.22069107063508
Batch Gradient Descent,1374,55.38978463025838,77.21817754538598
Batch Gradient Descent,1375,55.385128863031184,77.2156800455767
Batch Gradient Descent,1376,55.380495516384975,77.21319846692568
Batch Gradient Descent,1377,55.37588446927172,77.21073270576261
Batch Gradient Descent,1378,55.371295601297184,77.20828265902496
Batch Gradient Descent,1379,55.366728792717325,77.20584822425451
Batch Gradient Descent,1380,55.36218392443472,77.20342929959395
Batch Gradient Descent,1381,55.35766087799527,77.20102578378362
Batch Gradient Descent,1382,55.353159535584545,77.19863757615808
Batch Gradient Descent,1383,55.34867978002438,77.19626457664272
Batch Gradient Descent,1384,55.34422149476954,77.19390668575052
Batch Gradient Descent,1385,55.33978456390411,77.19156380457875
Batch Gradient Descent,1386,55.335368872138254,77.18923583480567
Batch Gradient Descent,1387,55.3309743048048,77.18692267868717
Batch Gradient Descent,1388,55.326600747855785,77.18462423905373
Batch Gradient Descent,1389,55.32224808785926,77.18234041930701
Batch Gradient Descent,1390,55.31791621199589,77.18007112341672
Batch Gradient Descent,1391,55.313605008055546,77.17781625591742
Batch Gradient Descent,1392,55.309314364434215,77.17557572190528
Batch Gradient Descent,1393,55.305044170130564,77.17334942703513
Batch Gradient Descent,1394,55.30079431474277,77.17113727751702
Batch Gradient Descent,1395,55.29656468846526,77.16893918011327
Batch Gradient Descent,1396,55.29235518208547,77.16675504213539
Batch Gradient Descent,1397,55.28816568698065,77.1645847714409
Batch Gradient Descent,1398,55.28399609511474,77.16242827643032
Batch Gradient Descent,1399,55.279846299035064,77.16028546604413
Batch Gradient Descent,1400,55.27571619186937,77.1581562497596
Batch Gradient Descent,1401,55.271605667322476,77.15604053758796
Batch Gradient Descent,1402,55.26751461967338,77.15393824007127
Batch Gradient Descent,1403,55.263442943771935,77.15184926827946
Batch Gradient Descent,1404,55.25939053503596,77.1497735338073
Batch Gradient Descent,1405,55.25535728944807,77.14771094877166
Batch Gradient Descent,1406,55.25134310355264,77.14566142580826
Batch Gradient Descent,1407,55.247347874452785,77.14362487806899
Batch Gradient Descent,1408,55.243371499807296,77.14160121921887
Batch Gradient Descent,1409,55.23941387782771,77.13959036343327
Batch Gradient Descent,1410,55.23547490727532,77.13759222539494
Batch Gradient Descent,1411,55.23155448745814,77.13560672029112
Batch Gradient Descent,1412,55.227652518227956,77.13363376381088
Batch Gradient Descent,1413,55.22376889997751,77.13167327214214
Batch Gradient Descent,1414,55.21990353363741,77.12972516196875
Batch Gradient Descent,1415,55.21605632067339,77.12778935046808
Batch Gradient Descent,1416,55.21222716308323,77.12586575530779
Batch Gradient Descent,1417,55.20841596339411,77.12395429464344
Batch Gradient Descent,1418,55.20462262465955,77.12205488711534
Batch Gradient Descent,1419,55.20084705045665,77.12016745184624
Batch Gradient Descent,1420,55.197089144883286,77.11829190843838
Batch Gradient Descent,1421,55.193348812555286,77.11642817697077
Batch Gradient Descent,1422,55.189625958603564,77.11457617799655
Batch Gradient Descent,1423,55.18592048867146,77.11273583254035
Batch Gradient Descent,1424,55.182232308911836,77.11090706209556
Batch Gradient Descent,1425,55.17856132598445,77.10908978862177
Batch Gradient Descent,1426,55.17490744705311,77.10728393454197
Batch Gradient Descent,1427,55.17127057978311,77.10548942274023
Batch Gradient Descent,1428,55.167650632338244,77.10370617655872
Batch Gradient Descent,1429,55.164047513378435,77.10193411979547
Batch Gradient Descent,1430,55.16046113205684,77.10017317670157
Batch Gradient Descent,1431,55.156891398017265,77.09842327197869
Batch Gradient Descent,1432,55.153338221391465,77.09668433077651
Batch Gradient Descent,1433,55.14980151279661,77.09495627869032
Batch Gradient Descent,1434,55.14628118333254,77.09323904175824
Batch Gradient Descent,1435,55.142777144579284,77.09153254645896
Batch Gradient Descent,1436,55.13928930859434,77.08983671970915
Batch Gradient Descent,1437,55.13581758791014,77.08815148886097
Batch Gradient Descent,1438,55.132361895531616,77.08647678169967
Batch Gradient Descent,1439,55.1289221449334,77.08481252644103
Batch Gradient Descent,1440,55.125498250057476,77.08315865172906
Batch Gradient Descent,1441,55.1220901253106,77.0815150866335
Batch Gradient Descent,1442,55.11869768556181,77.07988176064741
Batch Gradient Descent,1443,55.115320846139895,77.0782586036848
Batch Gradient Descent,1444,55.11195952283091,77.07664554607828
Batch Gradient Descent,1445,55.108613631875734,77.07504251857661
Batch Gradient Descent,1446,55.10528308996758,77.07344945234235
Batch Gradient Descent,1447,55.10196781424963,77.07186627894961
Batch Gradient Descent,1448,55.09866772231251,77.07029293038167
Batch Gradient Descent,1449,55.09538273219194,77.06872933902866
Batch Gradient Descent,1450,55.09211276236628,77.06717543768518
Batch Gradient Descent,1451,55.08885773175416,77.06563115954818
Batch Gradient Descent,1452,55.0856175597121,77.06409643821449
Batch Gradient Descent,1453,55.08239216603215,77.06257120767877
Batch Gradient Descent,1454,55.07918147093965,77.06105540233098
Batch Gradient Descent,1455,55.0759853950906,77.05954895695447
Batch Gradient Descent,1456,55.07280385956961,77.05805180672343
Batch Gradient Descent,1457,55.06963678588747,77.05656388720081
Batch Gradient Descent,1458,55.06648409597887,77.05508513433634
Batch Gradient Descent,1459,55.063345712200096,77.05361548446382
Batch Gradient Descent,1460,55.06022155732676,77.05215487429952
Batch Gradient Descent,1461,55.05711155455158,77.0507032409395
Batch Gradient Descent,1462,55.054015627482066,77.04926052185787
Batch Gradient Descent,1463,55.05093370013822,77.0478266549044
Batch Gradient Descent,1464,55.04786569695056,77.04640157830244
Batch Gradient Descent,1465,55.04481154275754,77.04498523064683
Batch Gradient Descent,1466,55.04177116280366,77.04357755090179
Batch Gradient Descent,1467,55.03874448273713,77.0421784783988
Batch Gradient Descent,1468,55.03573142860767,77.04078795283449
Batch Gradient Descent,1469,55.03273192686446,77.03940591426868
Batch Gradient Descent,1470,55.0297459043538,77.03803230312216
Batch Gradient Descent,1471,55.02677328831718,77.03666706017479
Batch Gradient Descent,1472,55.02381400638893,77.03531012656335
Batch Gradient Descent,1473,55.020867986594325,77.0339614437795
Batch Gradient Descent,1474,55.01793515734722,77.03262095366797
Batch Gradient Descent,1475,55.01501544744816,77.03128859842424
Batch Gradient Descent,1476,55.01210878608226,77.02996432059275
Batch Gradient Descent,1477,55.00921510281694,77.02864806306492
Batch Gradient Descent,1478,55.00633432760019,77.0273397690771
Batch Gradient Descent,1479,55.00346639075819,77.02603938220865
Batch Gradient Descent,1480,55.00061122299343,77.02474684637991
Batch Gradient Descent,1481,54.9977687553827,77.0234621058504
Batch Gradient Descent,1482,54.99493891937501,77.02218510521679
Batch Gradient Descent,1483,54.992121646789535,77.02091578941105
Batch Gradient Descent,1484,54.989316869813784,77.01965410369843
Batch Gradient Descent,1485,54.98652452100133,77.01839999367569
Batch Gradient Descent,1486,54.98374453327021,77.01715340526913
Batch Gradient Descent,1487,54.98097683990057,77.01591428473272
Batch Gradient Descent,1488,54.97822137453305,77.01468257864633
Batch Gradient Descent,1489,54.97547807116652,77.01345823391371
Batch Gradient Descent,1490,54.972746864156406,77.01224119776082
Batch Gradient Descent,1491,54.97002768821262,77.01103141773385
Batch Gradient Descent,1492,54.96732047839767,77.00982884169741
Batch Gradient Descent,1493,54.96462517012481,77.00863341783294
Batch Gradient Descent,1494,54.961941699156085,77.00744509463647
Batch Gradient Descent,1495,54.959270001600515,77.00626382091727
Batch Gradient Descent,1496,54.95661001391207,77.00508954579587
Batch Gradient Descent,1497,54.953961672888035,77.00392221870214
Batch Gradient Descent,1498,54.95132491566693,77.00276178937385
Batch Gradient Descent,1499,54.94869967972684,77.00160820785457
Batch Gradient Descent,1500,54.94608590288347,77.00046142449226
Batch Gradient Descent,1501,54.943483523288386,76.99932138993726
Batch Gradient Descent,1502,54.94089247942718,76.99818805514073
Batch Gradient Descent,1503,54.938312710117636,76.99706137135281
Batch Gradient Descent,1504,54.935744154507994,76.99594129012102
Batch Gradient Descent,1505,54.93318675207513,76.99482776328855
Batch Gradient Descent,1506,54.93064044262275,76.9937207429925
Batch Gradient Descent,1507,54.92810516627974,76.99262018166222
Batch Gradient Descent,1508,54.92558086349824,76.99152603201772
Batch Gradient Descent,1509,54.923067475052044,76.99043824706789
Batch Gradient Descent,1510,54.92056494203484,76.98935678010898
Batch Gradient Descent,1511,54.918073205858335,76.98828158472286
Batch Gradient Descent,1512,54.91559220825075,76.9872126147754
Batch Gradient Descent,1513,54.91312189125501,76.9861498244149
Batch Gradient Descent,1514,54.91066219722701,76.98509316807036
Batch Gradient Descent,1515,54.90821306883396,76.9840426004501
Batch Gradient Descent,1516,54.905774449052785,76.98299807653986
Batch Gradient Descent,1517,54.90334628116825,76.9819595516014
Batch Gradient Descent,1518,54.90092850877149,76.98092698117102
Batch Gradient Descent,1519,54.898521075758325,76.97990032105767
Batch Gradient Descent,1520,54.89612392632749,76.9788795273417
Batch Gradient Descent,1521,54.89373700497916,76.97786455637316
Batch Gradient Descent,1522,54.8913602565132,76.97685536477023
Batch Gradient Descent,1523,54.8889936260276,76.97585190941781
Batch Gradient Descent,1524,54.88663705891685,76.9748541474658
Batch Gradient Descent,1525,54.88429050087043,76.97386203632784
Batch Gradient Descent,1526,54.881953897871,76.9728755336796
Batch Gradient Descent,1527,54.87962719619307,76.97189459745725
Batch Gradient Descent,1528,54.877310342401195,76.97091918585616
Batch Gradient Descent,1529,54.875003283348605,76.96994925732925
Batch Gradient Descent,1530,54.87270596617558,76.96898477058562
Batch Gradient Descent,1531,54.87041833830772,76.96802568458897
Batch Gradient Descent,1532,54.86814034745475,76.9670719585562
Batch Gradient Descent,1533,54.86587194160869,76.96612355195595
Batch Gradient Descent,1534,54.86361306904251,76.9651804245073
Batch Gradient Descent,1535,54.86136367830845,76.96424253617798
Batch Gradient Descent,1536,54.85912371823667,76.96330984718333
Batch Gradient Descent,1537,54.85689313793367,76.96238231798455
Batch Gradient Descent,1538,54.85467188678079,76.9614599092876
Batch Gradient Descent,1539,54.85245991443278,76.96054258204151
Batch Gradient Descent,1540,54.85025717081626,76.95963029743723
Batch Gradient Descent,1541,54.84806360612826,76.95872301690595
Batch Gradient Descent,1542,54.84587917083486,76.95782070211813
Batch Gradient Descent,1543,54.84370381566958,76.95692331498167
Batch Gradient Descent,1544,54.841537491632,76.95603081764081
Batch Gradient Descent,1545,54.83938014998647,76.95514317247485
Batch Gradient Descent,1546,54.83723174226037,76.95426034209652
Batch Gradient Descent,1547,54.83509222024296,76.95338228935083
Batch Gradient Descent,1548,54.83296153598387,76.95250897731374
Batch Gradient Descent,1549,54.830839641791705,76.95164036929073
Batch Gradient Descent,1550,54.82872649023252,76.95077642881553
Batch Gradient Descent,1551,54.82662203412878,76.94991711964886
Batch Gradient Descent,1552,54.824526226557474,76.94906240577697
Batch Gradient Descent,1553,54.822439020849195,76.94821225141054
Batch Gradient Descent,1554,54.820360370586485,76.94736662098332
Batch Gradient Descent,1555,54.81829022960267,76.94652547915062
Batch Gradient Descent,1556,54.816228551980245,76.94568879078844
Batch Gradient Descent,1557,54.814175292049896,76.9448565209919
Batch Gradient Descent,1558,54.81213040438878,76.94402863507406
Batch Gradient Descent,1559,54.81009384381945,76.94320509856463
Batch Gradient Descent,1560,54.808065565408455,76.94238587720885
Batch Gradient Descent,1561,54.80604552446496,76.94157093696606
Batch Gradient Descent,1562,54.80403367653956,76.94076024400863
Batch Gradient Descent,1563,54.80202997742286,76.93995376472063
Batch Gradient Descent,1564,54.800034383144244,76.93915146569664
Batch Gradient Descent,1565,54.79804684997053,76.93835331374049
Batch Gradient Descent,1566,54.79606733440484,76.9375592758642
Batch Gradient Descent,1567,54.79409579318504,76.93676931928658
Batch Gradient Descent,1568,54.792132183282774,76.93598341143215
Batch Gradient Descent,1569,54.790176461901986,76.93520151992996
Batch Gradient Descent,1570,54.78822858647782,76.93442361261238
Batch Gradient Descent,1571,54.78628851467524,76.93364965751388
Batch Gradient Descent,1572,54.78435620438789,76.93287962286989
Batch Gradient Descent,1573,54.7824316137368,76.93211347711579
Batch Gradient Descent,1574,54.78051470106912,76.93135118888542
Batch Gradient Descent,1575,54.778605424957085,76.93059272701029
Batch Gradient Descent,1576,54.77670374419655,76.92983806051824
Batch Gradient Descent,1577,54.77480961780594,76.92908715863224
Batch Gradient Descent,1578,54.772923005024985,76.92833999076953
Batch Gradient Descent,1579,54.771043865313636,76.92759652654014
Batch Gradient Descent,1580,54.769172158350685,76.92685673574617
Batch Gradient Descent,1581,54.76730784403271,76.92612058838026
Batch Gradient Descent,1582,54.765450882472905,76.92538805462488
Batch Gradient Descent,1583,54.76360123399983,76.92465910485087
Batch Gradient Descent,1584,54.76175885915643,76.92393370961666
Batch Gradient Descent,1585,54.75992371869857,76.92321183966703
Batch Gradient Descent,1586,54.75809577359414,76.92249346593195
Batch Gradient Descent,1587,54.75627498502184,76.92177855952575
Batch Gradient Descent,1588,54.75446131437003,76.92106709174571
Batch Gradient Descent,1589,54.75265472323555,76.92035903407137
Batch Gradient Descent,1590,54.750855173422714,76.91965435816327
Batch Gradient Descent,1591,54.74906262694207,76.91895303586176
Batch Gradient Descent,1592,54.747277046009366,76.91825503918636
Batch Gradient Descent,1593,54.74549839304436,76.91756034033433
Batch Gradient Descent,1594,54.743726630669855,76.91686891167981
Batch Gradient Descent,1595,54.74196172171044,76.91618072577279
Batch Gradient Descent,1596,54.74020362919147,76.91549575533807
Batch Gradient Descent,1597,54.73845231633809,76.91481397327424
Batch Gradient Descent,1598,54.73670774657389,76.91413535265268
Batch Gradient Descent,1599,54.7349698835202,76.9134598667165
Batch Gradient Descent,1600,54.73323869099463,76.91278748887972
Batch Gradient Descent,1601,54.731514133010286,76.91211819272594
Batch Gradient Descent,1602,54.72979617377467,76.9114519520078
Batch Gradient Descent,1603,54.72808477768851,76.91078874064554
Batch Gradient Descent,1604,54.7263799093448,76.91012853272643
Batch Gradient Descent,1605,54.724681533527836,76.90947130250345
Batch Gradient Descent,1606,54.722989615212,76.90881702439458
Batch Gradient Descent,1607,54.721304119560855,76.90816567298171
Batch Gradient Descent,1608,54.71962501192622,76.90751722300973
Batch Gradient Descent,1609,54.71795225784688,76.90687164938558
Batch Gradient Descent,1610,54.716285823047826,76.90622892717724
Batch Gradient Descent,1611,54.71462567343914,76.9055890316129
Batch Gradient Descent,1612,54.712971775115,76.90495193807999
Batch Gradient Descent,1613,54.711324094352726,76.90431762212421
Batch Gradient Descent,1614,54.709682597611696,76.90368605944855
Batch Gradient Descent,1615,54.70804725153251,76.90305722591258
Batch Gradient Descent,1616,54.70641802293589,76.90243109753132
Batch Gradient Descent,1617,54.70479487882177,76.90180765047448
Batch Gradient Descent,1618,54.703177786368286,76.90118686106547
Batch Gradient Descent,1619,54.701566712930834,76.90056870578053
Batch Gradient Descent,1620,54.69996162604113,76.89995316124781
Batch Gradient Descent,1621,54.698362493406215,76.89934020424657
Batch Gradient Descent,1622,54.69676928290756,76.8987298117062
Batch Gradient Descent,1623,54.695181962600074,76.89812196070542
Batch Gradient Descent,1624,54.69360050071126,76.89751662847128
Batch Gradient Descent,1625,54.69202486564009,76.89691379237847
Batch Gradient Descent,1626,54.690455025956304,76.89631342994831
Batch Gradient Descent,1627,54.68889095039938,76.89571551884798
Batch Gradient Descent,1628,54.68733260787755,76.8951200368896
Batch Gradient Descent,1629,54.68577996746704,76.89452696202939
Batch Gradient Descent,1630,54.68423299841107,76.89393627236706
Batch Gradient Descent,1631,54.682691670118885,76.89334794614439
Batch Gradient Descent,1632,54.68115595216507,76.89276196174511
Batch Gradient Descent,1633,54.67962581428847,76.89217829769355
Batch Gradient Descent,1634,54.67810122639134,76.89159693265402
Batch Gradient Descent,1635,54.6765821585385,76.89101784543003
Batch Gradient Descent,1636,54.67506858095648,76.89044101496329
Batch Gradient Descent,1637,54.673560464032484,76.88986642033308
Batch Gradient Descent,1638,54.672057778313786,76.88929404075544
Batch Gradient Descent,1639,54.670560494506674,76.88872385558217
Batch Gradient Descent,1640,54.66906858347561,76.88815584430029
Batch Gradient Descent,1641,54.667582016242456,76.88758998653107
Batch Gradient Descent,1642,54.666100763985554,76.88702626202925
Batch Gradient Descent,1643,54.66462479803885,76.88646465068241
Batch Gradient Descent,1644,54.6631540898912,76.88590513251
Batch Gradient Descent,1645,54.66168861118541,76.88534768766267
Batch Gradient Descent,1646,54.660228333717406,76.88479229642151
Batch Gradient Descent,1647,54.65877322943543,76.8842389391971
Batch Gradient Descent,1648,54.657323270439235,76.88368759652916
Batch Gradient Descent,1649,54.65587842897932,76.88313824908528
Batch Gradient Descent,1650,54.654438677455936,76.88259087766055
Batch Gradient Descent,1651,54.65300398841843,76.8820454631766
Batch Gradient Descent,1652,54.651574334564486,76.88150198668097
Batch Gradient Descent,1653,54.65014968873915,76.88096042934632
Batch Gradient Descent,1654,54.6487300239341,76.88042077246972
Batch Gradient Descent,1655,54.647315313286946,76.87988299747184
Batch Gradient Descent,1656,54.645905530080334,76.87934708589633
Batch Gradient Descent,1657,54.64450064774126,76.878813019409
Batch Gradient Descent,1658,54.64310063984013,76.87828077979718
Batch Gradient Descent,1659,54.641705480090145,76.87775034896893
Batch Gradient Descent,1660,54.64031514234653,76.8772217089524
Batch Gradient Descent,1661,54.63892960060561,76.87669484189507
Batch Gradient Descent,1662,54.637548829004174,76.87616973006301
Batch Gradient Descent,1663,54.63617280181872,76.87564635584036
Batch Gradient Descent,1664,54.634801493464686,76.87512470172834
Batch Gradient Descent,1665,54.6334348784956,76.87460475034477
Batch Gradient Descent,1666,54.63207293160249,76.87408648442342
Batch Gradient Descent,1667,54.63071562761305,76.87356988681309
Batch Gradient Descent,1668,54.62936294149094,76.87305494047725
Batch Gradient Descent,1669,54.62801484833497,76.87254162849304
Batch Gradient Descent,1670,54.626671323378524,76.87202993405076
Batch Gradient Descent,1671,54.62533234198865,76.87151984045323
Batch Gradient Descent,1672,54.623997879665524,76.87101133111506
Batch Gradient Descent,1673,54.62266791204154,76.87050438956204
Batch Gradient Descent,1674,54.62134241488076,76.86999899943038
Batch Gradient Descent,1675,54.62002136407813,76.86949514446613
Batch Gradient Descent,1676,54.61870473565877,76.86899280852458
Batch Gradient Descent,1677,54.617392505777275,76.8684919755695
Batch Gradient Descent,1678,54.616084650716985,76.86799262967259
Batch Gradient Descent,1679,54.61478114688945,76.86749475501274
Batch Gradient Descent,1680,54.613481970833426,76.8669983358755
Batch Gradient Descent,1681,54.61218709921455,76.86650335665243
Batch Gradient Descent,1682,54.61089650882442,76.86600980184032
Batch Gradient Descent,1683,54.60961017657987,76.86551765604082
Batch Gradient Descent,1684,54.60832807952262,76.86502690395963
Batch Gradient Descent,1685,54.60705019481812,76.8645375304059
Batch Gradient Descent,1686,54.605776499755386,76.86404952029172
Batch Gradient Descent,1687,54.604506971745884,76.86356285863131
Batch Gradient Descent,1688,54.603241588323264,76.86307753054076
Batch Gradient Descent,1689,54.60198032714231,76.86259352123699
Batch Gradient Descent,1690,54.60072316597865,76.86211081603741
Batch Gradient Descent,1691,54.59947008272787,76.86162940035938
Batch Gradient Descent,1692,54.59822105540488,76.86114925971941
Batch Gradient Descent,1693,54.59697606214345,76.8606703797327
Batch Gradient Descent,1694,54.59573508119538,76.86019274611245
Batch Gradient Descent,1695,54.594498090929854,76.8597163446695
Batch Gradient Descent,1696,54.593265069832974,76.85924116131146
Batch Gradient Descent,1697,54.592035996507036,76.85876718204234
Batch Gradient Descent,1698,54.5908108496698,76.85829439296182
Batch Gradient Descent,1699,54.589589608154085,76.85782278026488
Batch Gradient Descent,1700,54.5883722509069,76.85735233024101
Batch Gradient Descent,1701,54.58715875698912,76.85688302927377
Batch Gradient Descent,1702,54.58594910557449,76.85641486384026
Batch Gradient Descent,1703,54.58474327594943,76.8559478205104
Batch Gradient Descent,1704,54.58354124751214,76.85548188594659
Batch Gradient Descent,1705,54.582342999772045,76.85501704690301
Batch Gradient Descent,1706,54.5811485123493,76.85455329022506
Batch Gradient Descent,1707,54.5799577649741,76.85409060284894
Batch Gradient Descent,1708,54.578770737486096,76.85362897180099
Batch Gradient Descent,1709,54.57758740983388,76.85316838419715
Batch Gradient Descent,1710,54.57640776207421,76.85270882724257
Batch Gradient Descent,1711,54.575231774371744,76.85225028823085
Batch Gradient Descent,1712,54.57405942699801,76.85179275454371
Batch Gradient Descent,1713,54.57289070033135,76.85133621365037
Batch Gradient Descent,1714,54.57172557485587,76.850880653107
Batch Gradient Descent,1715,54.57056403116116,76.85042606055622
Batch Gradient Descent,1716,54.56940604994166,76.84997242372667
Batch Gradient Descent,1717,54.56825161199602,76.8495197304324
Batch Gradient Descent,1718,54.56710069822664,76.84906796857229
Batch Gradient Descent,1719,54.56595328963899,76.84861712612971
Batch Gradient Descent,1720,54.5648093673412,76.84816719117191
Batch Gradient Descent,1721,54.56366891254339,76.84771815184953
Batch Gradient Descent,1722,54.5625319065572,76.84726999639611
Batch Gradient Descent,1723,54.561398330795065,76.84682271312754
Batch Gradient Descent,1724,54.56026816677,76.8463762904417
Batch Gradient Descent,1725,54.559141396094724,76.84593071681779
Batch Gradient Descent,1726,54.558018000481326,76.84548598081591
Batch Gradient Descent,1727,54.556897961740574,76.84504207107666
Batch Gradient Descent,1728,54.55578126178162,76.84459897632061
Batch Gradient Descent,1729,54.55466788261116,76.84415668534761
Batch Gradient Descent,1730,54.553557806333146,76.84371518703671
Batch Gradient Descent,1731,54.55245101514819,76.84327447034538
Batch Gradient Descent,1732,54.55134749135305,76.84283452430904
Batch Gradient Descent,1733,54.55024721733998,76.84239533804077
Batch Gradient Descent,1734,54.54915017559646,76.84195690073074
Batch Gradient Descent,1735,54.54805634870445,76.84151920164567
Batch Gradient Descent,1736,54.546965719340065,76.84108223012849
Batch Gradient Descent,1737,54.54587827027289,76.84064597559788
Batch Gradient Descent,1738,54.54479398436566,76.84021042754772
Batch Gradient Descent,1739,54.5437128445736,76.83977557554664
Batch Gradient Descent,1740,54.54263483394399,76.83934140923762
Batch Gradient Descent,1741,54.54155993561571,76.83890791833765
Batch Gradient Descent,1742,54.540488132818616,76.83847509263697
